  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 983835  183.2  12.4  03:01   g    50  1.37  1.55  0.23   0.15  0.33            525.D.a  2021-04-12T03:01:00.000     3.0167    0           YSE       14
 983836  183.2  12.4  03:02   r    50  1.37  1.27  0.24   0.02  0.44            525.D.a  2021-04-12T03:02:00.000     3.0333    0           YSE       14
 983837  185.4  12.4  03:03   g    50  1.38  1.44  0.22   0.15  0.39            525.D.b  2021-04-12T03:03:00.000     3.0500    0           YSE       14
 983838  185.4  12.4  03:05   r    50  1.38  1.23  0.24   0.12  0.46            525.D.b  2021-04-12T03:05:00.000     3.0833    0           YSE       14
 983839  227.5  10.2  03:08   g    50  2.23  1.49  0.31   0.29  0.28            531.A.a  2021-04-12T03:08:00.000     3.1333    0           YSE       14
 983840  227.5  10.2  03:09   r    50  2.21  1.33  0.39   0.14  0.35            531.A.a  2021-04-12T03:09:00.000     3.1500    0           YSE       14
 983841  227.5  13.3  03:10   g    50  2.36  1.57  0.31   0.33  0.24            531.B.a  2021-04-12T03:10:00.000     3.1667    0           YSE       14
 983842  227.5  13.3  03:12   r    50  2.34  1.40  0.40   0.19  0.31            531.B.a  2021-04-12T03:12:00.000     3.2000    0           YSE       14
 983843  230.7  10.2  03:13   g    50  2.34  1.49  0.30   0.32  0.27            531.C.a  2021-04-12T03:13:00.000     3.2167    0           YSE       14
 983844  230.7  10.2  03:14   r    50  2.32  1.21  0.42   0.16  0.41            531.C.a  2021-04-12T03:14:00.000     3.2333    0           YSE       14
 983845  230.7  13.3  03:16   g    50  2.48  1.56  0.33   0.34  0.23            531.D.a  2021-04-12T03:16:00.000     3.2667    0           YSE       14
 983846  230.7  13.3  03:17   r    50  2.46  1.35  0.43   0.21  0.32            531.D.a  2021-04-12T03:17:00.000     3.2833    0           YSE       14
 983847  235.0  10.2  03:18   g    50  2.55  1.56  0.33   0.36  0.22            531.E.a  2021-04-12T03:18:00.000     3.3000    0           YSE       14
 983848  235.0  10.2  03:20   r    50  2.53  1.27  0.42   0.21  0.36            531.E.a  2021-04-12T03:20:00.000     3.3333    0           YSE       14
 983850  190.9  21.7  03:24   g    15  1.65  1.36  0.20   0.16  0.44         2021igt_P1  2021-04-12T03:24:00.000     3.4000    0        DEBASS       15
 983851  190.9  21.7  03:25   r    15  1.65  1.12  0.27   0.11  0.55         2021igt_P1  2021-04-12T03:25:00.000     3.4167    0        DEBASS       15
 983852  190.9  21.7  03:25   i    15  1.65  1.11  0.11   0.19  0.59         2021igt_P1  2021-04-12T03:25:00.000     3.4167    0        DEBASS       15
 983853  190.9  21.7  03:26   z    15  1.65  0.99  0.17   0.18  0.66         2021igt_P1  2021-04-12T03:26:00.000     3.4333    0        DEBASS       15
 983854  196.0  -2.9  03:29   g    15  1.16  1.23  0.31   0.15  0.49         2021gyh_P1  2021-04-12T03:29:00.000     3.4833    0        DEBASS       15
 983855  196.0  -2.9  03:29   r    15  1.16  1.12  0.24   0.08  0.56         2021gyh_P1  2021-04-12T03:29:00.000     3.4833    0        DEBASS       15
 983856  196.0  -2.9  03:30   i    15  1.16  1.03 -0.05  -0.04  0.80         2021gyh_P1  2021-04-12T03:30:00.000     3.5000    0        DEBASS       15
 983857  196.0  -2.9  03:31   z    15  1.16  0.97 -0.05   0.07  0.84         2021gyh_P1  2021-04-12T03:31:00.000     3.5167    0        DEBASS       15
 983858  198.6 -19.4  03:32   g    10  1.05  1.18  0.14   0.11  0.62         2021fxy_P1  2021-04-12T03:32:00.000     3.5333    0        DEBASS       15
 983859  198.6 -19.4  03:33   r    10  1.05  1.03  0.13   0.04  0.73         2021fxy_P1  2021-04-12T03:33:00.000     3.5500    0        DEBASS       15
 983860  198.6 -19.4  03:34   i    10  1.05  1.04 -0.11  -0.08  0.83         2021fxy_P1  2021-04-12T03:34:00.000     3.5667    0        DEBASS       15
 983861  198.6 -19.4  03:34   z    10  1.05  0.95 -0.12   0.05  0.94         2021fxy_P1  2021-04-12T03:34:00.000     3.5667    0        DEBASS       15
 983862  200.4 -16.8  03:35   g    15  1.07  1.26  0.20  -0.02  0.52         2021foh_P1  2021-04-12T03:35:00.000     3.5833    0        DEBASS       15
